,MAE,MSE,nDCG@3
0,0.8350192904472351,1.1110917329788208,0.294781325272149
1,0.8351370692253113,1.1102924346923828,0.2861061460597804
2,0.85020512342453,1.1607955694198608,0.29307677368131035
3,0.837412416934967,1.1075754165649414,0.2912488400319358
4,0.8313056826591492,1.1607376337051392,0.29501178719811744
5,0.8254932165145874,1.1251890659332275,0.29277353762195113
6,0.8218387365341187,1.0888975858688354,0.2931646013406411
7,0.8287072777748108,1.1285609006881714,0.2961850320926947
8,0.8266183733940125,1.0999153852462769,0.29428913806849955
9,0.8474671244621277,1.127500057220459,0.28905333914225484
10,0.8318076133728027,1.155395269393921,0.29727661921037396
11,0.8241005539894104,1.0938935279846191,0.2970238686729004
12,0.829950213432312,1.0971537828445435,0.29413406386401525
13,0.8270298838615417,1.1029090881347656,0.2889181291676936
14,0.8506553173065186,1.1237438917160034,0.2922921193739529
15,0.8314744234085083,1.1115469932556152,0.2960639054445657
16,0.8341725468635559,1.116762638092041,0.29460375789451193
17,0.8192067742347717,1.0739660263061523,0.29475103304339667
18,0.8340567350387573,1.142833948135376,0.29528858969197164
19,0.8224464058876038,1.0802584886550903,0.29323638392054097
