,MAE,MSE,nDCG@3
0,1.023614525794983,1.4506266117095947,0.2619968417923425
1,1.019940972328186,1.4417706727981567,0.2568099690831531
2,1.0097695589065552,1.4235304594039917,0.2636548816913734
3,1.034637451171875,1.4805517196655273,0.2594853430816411
4,1.0466432571411133,1.5112566947937012,0.2601297952258401
5,1.0043400526046753,1.4108737707138062,0.26055021164753484
6,1.0098531246185303,1.4201970100402832,0.26057502694418155
7,1.0164310932159424,1.442346453666687,0.2585573394957791
8,1.0129441022872925,1.4328482151031494,0.2640610749718805
9,1.0657353401184082,1.5686159133911133,0.25868192957855046
10,0.9815307259559631,1.373069167137146,0.2688910890848037
11,1.020029902458191,1.447158694267273,0.25798126262820786
12,1.032719612121582,1.4856677055358887,0.2597068389660362
13,1.0258827209472656,1.4560858011245728,0.2577702042413692
14,1.0514460802078247,1.5238639116287231,0.2577446743536207
15,0.9712882041931152,1.3520876169204712,0.2680087330379738
16,1.0374209880828857,1.4947150945663452,0.260417074894584
17,1.0400539636611938,1.4970492124557495,0.25874749806155034
18,1.0676803588867188,1.5697354078292847,0.25663624663682216
19,1.0991562604904175,1.6616936922073364,0.25514039341209566
