,MAE,MSE,nDCG@3
0,1.0903455018997192,1.6130956411361694,0.2719543703027395
1,1.0912505388259888,1.6269451379776,0.261634701068408
2,1.086876630783081,1.6187280416488647,0.2629266544414423
3,1.0788793563842773,1.5947484970092773,0.2660554402114225
4,1.0909509658813477,1.6226669549942017,0.2643274604016014
5,1.0897471904754639,1.62142813205719,0.259219043868125
6,1.078951358795166,1.5898345708847046,0.26471914050142875
7,1.0797643661499023,1.5878236293792725,0.26865292748150377
8,1.085219144821167,1.602718472480774,0.26749966975735845
9,1.096375823020935,1.6417444944381714,0.258096250867041
10,1.0899903774261475,1.6126035451889038,0.268001691499064
11,1.0898007154464722,1.6180521249771118,0.2675803406477276
12,1.0851718187332153,1.6093894243240356,0.2609859457328595
13,1.0921764373779297,1.618796467781067,0.2641833734383707
14,1.0979481935501099,1.6380351781845093,0.26080477188932066
15,1.0798207521438599,1.5856437683105469,0.2666225057915929
16,1.083804726600647,1.6027945280075073,0.2652392627912313
17,1.0929081439971924,1.623833179473877,0.25878631900003957
18,1.089658498764038,1.6207572221755981,0.2639932650703275
19,1.0966646671295166,1.6384083032608032,0.2602031912015183
