,MAE,MSE,nDCG@3
0,0.989913821220398,1.5024553537368774,0.35217093074412464
1,0.9885655641555786,1.5039347410202026,0.3512362743515279
2,0.9666914939880371,1.435010313987732,0.35477173163983544
3,0.9842787384986877,1.5018160343170166,0.353087798958166
4,0.9868766665458679,1.498558759689331,0.3530768107947235
5,0.9821528792381287,1.48159658908844,0.3538717318114498
6,1.0275722742080688,1.629279375076294,0.352868462223503
7,0.9847967028617859,1.4958614110946655,0.3553500061881148
8,0.9749555587768555,1.454790472984314,0.3523229807482337
9,1.0149699449539185,1.5883774757385254,0.352485303452176
10,0.9550285339355469,1.3963009119033813,0.35488640765082957
11,1.0044959783554077,1.5531940460205078,0.35318325271461626
12,0.9906787872314453,1.510506510734558,0.35397271849708845
13,0.9892842173576355,1.5039902925491333,0.3528537644175117
14,1.017112374305725,1.582540512084961,0.35237564481535477
15,0.9892090559005737,1.5047876834869385,0.3541295717040055
16,0.9806174039840698,1.476385235786438,0.3534806021904147
17,1.0133904218673706,1.57541024684906,0.35322478574533533
18,0.9668675661087036,1.4384207725524902,0.3516230105959223
19,1.00729501247406,1.5561583042144775,0.35391146065894197
