,MAE,MSE,nDCG@3
0,0.871864914894104,1.1091082096099854,0.2934501522697844
1,0.8724266886711121,1.1180553436279297,0.29206763038623035
2,0.8762547969818115,1.1283122301101685,0.29184304775154246
3,0.8799780607223511,1.1312023401260376,0.28830206529974706
4,0.8753953576087952,1.1245460510253906,0.2904353265444
5,0.8762060403823853,1.1214720010757446,0.288058353907469
6,0.8702753782272339,1.108680009841919,0.2954038371471056
7,0.8732471466064453,1.1183120012283325,0.28858526956002056
8,0.8744044899940491,1.1135718822479248,0.2929157315817449
9,0.8788918256759644,1.1310935020446777,0.2914884057020379
10,0.8711862564086914,1.1087937355041504,0.29341508384790826
11,0.8649947047233582,1.0962904691696167,0.2955058391936261
12,0.8751120567321777,1.113551139831543,0.2908526414670097
13,0.8743011355400085,1.1184017658233643,0.2911352028952247
14,0.8816805481910706,1.1300407648086548,0.2900020805929068
15,0.87483149766922,1.114586353302002,0.29101401218388134
16,0.8712862730026245,1.1120554208755493,0.29097508212849343
17,0.8710360527038574,1.1103582382202148,0.2895799364076504
18,0.8761448264122009,1.123696208000183,0.288468759862653
19,0.8697205185890198,1.1085143089294434,0.2921259268033226
