,MAE,MSE,nDCG@3
0,0.8721447587013245,1.1090612411499023,0.29357162746516247
1,0.8732778429985046,1.119717001914978,0.29161774355135633
2,0.8760155439376831,1.1286284923553467,0.2914930115552094
3,0.8801159858703613,1.1311559677124023,0.2877677147816704
4,0.8763337731361389,1.1256436109542847,0.29096341520746494
5,0.8765048384666443,1.122191309928894,0.28736372955724987
6,0.8708858489990234,1.109592080116272,0.2953775638609624
7,0.8732420802116394,1.1174001693725586,0.2908688496323779
8,0.8750757575035095,1.1148277521133423,0.2923160330665439
9,0.8796488046646118,1.1332076787948608,0.29258255295491936
10,0.8717780709266663,1.1096322536468506,0.2916008254347223
11,0.8654022812843323,1.0970759391784668,0.2959774712478269
12,0.8740895390510559,1.1123565435409546,0.29090364803364605
13,0.8744736313819885,1.1197350025177002,0.29144797367013064
14,0.8812829256057739,1.1294094324111938,0.289645150742817
15,0.8752843141555786,1.1156280040740967,0.29101125658492977
16,0.8707513809204102,1.111419439315796,0.29183290140687634
17,0.8718935251235962,1.1122905015945435,0.289998427533373
18,0.8766373991966248,1.1253050565719604,0.2889911690908918
19,0.8702538013458252,1.109420895576477,0.29217673935507477
