,MAE,MSE,nDCG@3
0,0.847370445728302,1.0983222723007202,0.2882943792651853
1,0.8523522615432739,1.1076136827468872,0.28444501377884385
2,0.8540254831314087,1.1102656126022339,0.28677380906163813
3,0.8561089038848877,1.1133445501327515,0.28424211018491685
4,0.8525635600090027,1.1086621284484863,0.2852984658300195
5,0.8518115282058716,1.1031594276428223,0.2800464968781351
6,0.8519233465194702,1.1056233644485474,0.2841728749364464
7,0.8514552712440491,1.1017909049987793,0.28677005906331554
8,0.8517906665802002,1.1038559675216675,0.28371834147320923
9,0.8536249399185181,1.1086702346801758,0.281069473042582
10,0.851563036441803,1.1027204990386963,0.286356909342452
11,0.8518487215042114,1.103097677230835,0.28399300217437246
12,0.8517948985099792,1.1030871868133545,0.2837092998172363
13,0.8510102033615112,1.0994051694869995,0.2861919145088522
14,0.8543328046798706,1.122125267982483,0.2867287652031941
15,0.8483518362045288,1.0930731296539307,0.28439569118569497
16,0.8505787253379822,1.1020303964614868,0.2839647663362768
17,0.8514496684074402,1.1015682220458984,0.2851520085464642
18,0.8543776273727417,1.1150257587432861,0.2816355057406942
19,0.8558873534202576,1.112363576889038,0.2816589820913854
