,MAE,MSE,nDCG@3
0,0.8543844223022461,1.146443486213684,0.29669597968857864
1,0.8788477778434753,1.170947790145874,0.29399379961002214
2,0.8595039248466492,1.1606478691101074,0.2981566453430387
3,0.8665300011634827,1.1635886430740356,0.29602022699580555
4,0.9070611000061035,1.2254658937454224,0.2881511152497302
5,0.853631854057312,1.1377060413360596,0.2949092159892798
6,0.8575745224952698,1.1814725399017334,0.29497684462837354
7,0.8800390362739563,1.1682544946670532,0.29684272871258355
8,0.8715990781784058,1.1602931022644043,0.2979793897470627
9,0.9260832071304321,1.3095903396606445,0.29010390694324173
10,0.8702037930488586,1.2537564039230347,0.29775762783442283
11,0.8776280283927917,1.1544736623764038,0.2955132945331546
12,0.8839268684387207,1.1648141145706177,0.28526409910662676
13,0.8718377947807312,1.160082459449768,0.2963438558271399
14,0.8924685120582581,1.1910542249679565,0.2889528233269926
15,0.8730694651603699,1.1902562379837036,0.3018258293872997
16,0.886309027671814,1.1835558414459229,0.2924471324385235
17,0.8598854541778564,1.1302335262298584,0.2998399399349878
18,0.887710690498352,1.188456654548645,0.28720497937823586
19,0.9096635580062866,1.2380088567733765,0.2737832744242449
