,MAE,MSE,nDCG@3
0,0.9324121475219727,1.2942330837249756,0.26863447299192345
1,0.9404077529907227,1.3104132413864136,0.2639078583902072
2,0.9305433034896851,1.3014733791351318,0.2599823180509522
3,0.9121063947677612,1.3167356252670288,0.270416530780934
4,0.9413519501686096,1.311272382736206,0.2604781809441059
5,0.9342904090881348,1.3187659978866577,0.2647002434686776
6,0.9409791231155396,1.3067783117294312,0.26464501260185
7,0.9373814463615417,1.3076200485229492,0.2652306126990524
8,0.9030546545982361,1.3396434783935547,0.26577334817476833
9,0.9240278005599976,1.2986416816711426,0.26473688608651924
10,0.9274870157241821,1.3012785911560059,0.26382003942339594
11,0.9257686138153076,1.3030718564987183,0.2622657459813092
12,0.9330869913101196,1.3019002676010132,0.26521397140719266
13,0.9072582721710205,1.3632889986038208,0.2622054284609245
14,0.9386084079742432,1.3121002912521362,0.2635276293564943
15,0.9051728844642639,1.3174936771392822,0.26456537430483257
16,0.9117885231971741,1.3468174934387207,0.2618675995188041
17,0.9179241061210632,1.297120213508606,0.26288135065727974
18,0.9366692304611206,1.299917221069336,0.26539164371929397
19,0.9119434952735901,1.3273860216140747,0.2633988260835469
