,MAE,MSE,nDCG@3
0,0.9023520350456238,1.2227668762207031,0.2960389731408997
1,0.9223324656486511,1.2519997358322144,0.2929616754896847
2,0.9115528464317322,1.2499561309814453,0.2898395368117081
3,0.9133042693138123,1.2350454330444336,0.28962873543039114
4,0.9362756609916687,1.2915875911712646,0.2871832755757727
5,0.9032065272331238,1.2090396881103516,0.2929178029292636
6,0.897038996219635,1.2309670448303223,0.29185164345146214
7,0.9260899424552917,1.2451543807983398,0.2915696565679857
8,0.9138450622558594,1.2252837419509888,0.2946853636027783
9,0.9352763891220093,1.3322322368621826,0.28553084171406506
10,0.9138272404670715,1.3012703657150269,0.29010722838031433
11,0.9154659509658813,1.239776611328125,0.2864648248597705
12,0.9288960099220276,1.251887559890747,0.2865598506421172
13,0.9327195286750793,1.2831405401229858,0.2905706412871054
14,0.9247834086418152,1.259379267692566,0.2894171781735819
15,0.9167044758796692,1.2402738332748413,0.2977930431454985
16,0.9340546727180481,1.2767366170883179,0.2872167732139984
17,0.9082201719284058,1.2102231979370117,0.29739947570354547
18,0.9376864433288574,1.3020153045654297,0.2848804933442037
19,0.9471172094345093,1.3529943227767944,0.26988906147874153
