,MAE,MSE,nDCG@3
0,0.9530473947525024,1.3739891052246094,0.352845095456111
1,0.946351945400238,1.3460174798965454,0.35159947764243005
2,0.9366622567176819,1.3271559476852417,0.35414286420169466
3,0.9432708024978638,1.3448196649551392,0.3522962245830145
4,0.9472265839576721,1.3522101640701294,0.35165536197081965
5,0.9292092323303223,1.2944339513778687,0.3530493114092057
6,0.9615204930305481,1.4001350402832031,0.35308016360893335
7,0.9525734186172485,1.370671272277832,0.3536800560694907
8,0.9412506818771362,1.331843376159668,0.3511685543098584
9,0.9592780470848083,1.3844594955444336,0.3522590416081497
10,0.9411516189575195,1.3355677127838135,0.353155645833616
11,0.9470576047897339,1.3539973497390747,0.35262267668367847
12,0.9626277685165405,1.405880331993103,0.3531117098135562
13,0.9426417946815491,1.337563157081604,0.352443001991362
14,0.9405378699302673,1.326567530632019,0.3521385020216559
15,0.9355401992797852,1.3244770765304565,0.3529148556503705
16,0.9433308839797974,1.3507908582687378,0.35374694678099156
17,0.935053288936615,1.3136591911315918,0.3536008060255613
18,0.945818305015564,1.3566749095916748,0.3508820969405435
19,0.9459553360939026,1.3491586446762085,0.3518127147500024
