,MAE,MSE,nDCG@3
0,0.9232661128044128,1.3149558305740356,0.2727162621691786
1,0.9406684041023254,1.3305875062942505,0.26421801864746364
2,0.9296817183494568,1.3166592121124268,0.2737328576901946
3,0.9348459243774414,1.3296231031417847,0.2720944010170838
4,0.945171058177948,1.343888521194458,0.27181588616570823
5,0.9293638467788696,1.3273879289627075,0.27030797813400703
6,0.9276559352874756,1.310154914855957,0.27117529416693037
7,0.9285657405853271,1.3150815963745117,0.2719752727308407
8,0.9195283055305481,1.310958981513977,0.2753307818303282
9,0.9423187971115112,1.3470940589904785,0.2677960297977504
10,0.9225462675094604,1.3383733034133911,0.2763648088054962
11,0.9293447732925415,1.320198655128479,0.27243577769309296
12,0.9384734630584717,1.3127410411834717,0.2710301628355108
13,0.9290679693222046,1.3316187858581543,0.27380976458395034
14,0.9422133564949036,1.3560583591461182,0.26886286105053625
15,0.9244364500045776,1.3403003215789795,0.2791205782093296
16,0.9400078654289246,1.3321284055709839,0.27172153218157147
17,0.9475301504135132,1.326094150543213,0.26453365975163773
18,0.9565691351890564,1.3671820163726807,0.2665672942331359
19,0.9647207856178284,1.3831881284713745,0.26255865255348604
