,MAE,MSE,nDCG@3
0,1.0455572605133057,1.5366735458374023,0.28285463383508175
1,1.0399993658065796,1.5175734758377075,0.2679521967737731
2,1.030761957168579,1.5144304037094116,0.27910956293826106
3,1.066001057624817,1.5879364013671875,0.27350802697267573
4,1.0813210010528564,1.621248722076416,0.26962150813259717
5,1.0244368314743042,1.4999524354934692,0.2735444360356655
6,1.04200279712677,1.5284180641174316,0.28386018984806044
7,1.0387940406799316,1.5262936353683472,0.2685836469602296
8,1.0372828245162964,1.527635097503662,0.2768269530797216
9,1.1072912216186523,1.70217764377594,0.27159652121332695
10,0.9991880655288696,1.469476580619812,0.2826743977932531
11,1.0428868532180786,1.5345193147659302,0.27172912150392053
12,1.0721677541732788,1.6137930154800415,0.27343115037424626
13,1.0527775287628174,1.547316551208496,0.27146852080514783
14,1.0783919095993042,1.6127729415893555,0.2631714160731961
15,0.9793493151664734,1.3952535390853882,0.28058340642056295
16,1.075650930404663,1.6188461780548096,0.26760937751642083
17,1.0737178325653076,1.608487606048584,0.272136566121131
18,1.1173083782196045,1.7186472415924072,0.2609522658283229
19,1.1580520868301392,1.8386310338974,0.2635742240321866
