,MAE,MSE,nDCG@3
0,0.7846931219100952,1.0272806882858276,0.3536681466602379
1,0.8009385466575623,1.0685158967971802,0.35083759844876256
2,0.800594687461853,1.0582977533340454,0.35193382674721735
3,0.8006998300552368,1.0641684532165527,0.3502481397303765
4,0.8078449368476868,1.0808907747268677,0.351288584853988
5,0.8014853000640869,1.0718971490859985,0.35131061737714947
6,0.8007175326347351,1.060875415802002,0.3498388268792977
7,0.7931696176528931,1.041335940361023,0.35220682638176726
8,0.7992907762527466,1.0585488080978394,0.35160385615672346
9,0.7914063930511475,1.0435453653335571,0.3516657574951695
10,0.7985451221466064,1.058402180671692,0.35021872381613206
11,0.7997501492500305,1.0597732067108154,0.35281315848378825
12,0.799506425857544,1.0576815605163574,0.3492816766074278
13,0.8032792210578918,1.0699076652526855,0.3480278656235586
14,0.7921043634414673,1.0429452657699585,0.35248430668199543
15,0.7924891710281372,1.0457770824432373,0.3549539636614098
16,0.801195502281189,1.0695232152938843,0.3528778992723664
17,0.7854427099227905,1.026284098625183,0.3523173023929275
18,0.7970556020736694,1.0602082014083862,0.3532409863812058
19,0.7935712337493896,1.0461397171020508,0.35222583301663574
