,MAE,MSE,nDCG@3
0,0.8350158929824829,1.1110607385635376,0.2949995025699912
1,0.8352341651916504,1.1104730367660522,0.28651217636338006
2,0.8499481081962585,1.1598021984100342,0.2923962072804836
3,0.8373863697052002,1.1074708700180054,0.2924788932747385
4,0.8313067555427551,1.160794973373413,0.29760527220890093
5,0.8254765272140503,1.1251388788223267,0.2932991749601148
6,0.8218274116516113,1.0889296531677246,0.289296253275211
7,0.8286060690879822,1.1282494068145752,0.29451433894409157
8,0.8265974521636963,1.0998483896255493,0.2923557258066857
9,0.8473478555679321,1.1273373365402222,0.28924656227127243
10,0.8330157995223999,1.1549510955810547,0.29684227127655594
11,0.8240939974784851,1.0937947034835815,0.29528641053003823
12,0.8298978805541992,1.0970773696899414,0.2948054499901222
13,0.8270912766456604,1.1030796766281128,0.28796814299607276
14,0.8506469130516052,1.123598575592041,0.29252499121975667
15,0.8314986824989319,1.1118115186691284,0.294842314556801
16,0.8341527581214905,1.1168111562728882,0.29442560859419614
17,0.8192679286003113,1.074054479598999,0.2950725815235232
18,0.8341325521469116,1.1430654525756836,0.29432167957604194
19,0.8223496675491333,1.0800096988677979,0.2919467885453692
